,id,title,production_companies
12101,103663,The Hunt,MEDIA Programme of the European Union
12102,103663,The Hunt,Sveriges Television (SVT)
12103,103663,The Hunt,Svenska Filminstitutet (SFI)
12104,103663,The Hunt,Nordisk Film- & TV-Fond
12105,103663,The Hunt,Film Väst
12106,850,A Christmas Story,Metro-Goldwyn-Mayer (MGM)
12107,850,A Christmas Story,Christmas Tree Films
12108,12586,Bella,Mpower Pictures
12109,12586,Bella,Metanoia Films
12110,12586,Bella,Burnside Entertainment
12111,12586,Bella,Bella Productions
12112,12586,Bella,"One Media, The"
12113,11564,Class of 1984,Guerilla High Productions
12114,301748,The Opposite Sex,Magna Global Entertainment
12115,301748,The Opposite Sex,Verdi Productions
12116,108346,Dreaming of Joseph Lees,Fox Entertainment Group
12117,8841,The Class,Haut et Court
12118,8841,The Class,France 2 Cinéma
12119,805,Rosemary's Baby,Paramount Pictures
12120,805,Rosemary's Baby,William Castle Productions
12121,11697,The Man Who Shot Liberty Valance,Paramount Pictures
12122,11697,The Man Who Shot Liberty Valance,John Ford Productions
12123,22051,Adam,Vox3 Films
12124,22051,Adam,Serenade Films
12125,22051,Adam,Olympus Pictures
12126,22051,Adam,Deer Path Productions
12127,22051,Adam,Northwood Productions
12128,436,Maria Full of Grace,Fine Line Features
12129,436,Maria Full of Grace,Journeyman Pictures
12130,436,Maria Full of Grace,HBO Films
12131,55347,Beginners,Parts and Labor
12132,55347,Beginners,Olympus Pictures
12133,55347,Beginners,Focus Features
12134,10070,Feast,Neo Art & Logic
12135,10070,Feast,Dimension Films
12136,10070,Feast,Maloof Motion Pictures
12137,8469,Animal House,Universal Pictures
12138,8469,Animal House,Oregon Film Factory
12139,8469,Animal House,Stage III Productions
12140,658,Goldfinger,United Artists
12141,658,Goldfinger,Eon Productions
12142,658,Goldfinger,Danjaq
12143,125490,Antiviral,Alliance Films
12144,125490,Antiviral,Telefilm Canada
12145,125490,Antiviral,TF1 International
12146,1585,It's a Wonderful Life,RKO Radio Pictures
12147,1585,It's a Wonderful Life,Liberty Films (II)
12148,627,Trainspotting,Miramax Films
12149,627,Trainspotting,Channel Four Films
12150,627,Trainspotting,Noel Gay Motion Picture Company
12151,627,Trainspotting,Figment Films
12152,627,Trainspotting,Film4
12153,23618,The Original Kings of Comedy,40 Acres & A Mule Filmworks
12154,41436,Paranormal Activity 2,Paramount Pictures
12155,41436,Paranormal Activity 2,Blumhouse Productions
12156,41436,Paranormal Activity 2,Solana Films
12157,10162,Waking Ned,Fox Searchlight Pictures
12158,10162,Waking Ned,Canal+
12159,10162,Waking Ned,Tomboy Films
12160,1430,Bowling for Columbine,Alliance Atlantis Communications
12161,1430,Bowling for Columbine,TiMe Film- und TV-Produktions GmbH
12162,1430,Bowling for Columbine,Vif Babelsberger Filmproduktion GmbH & Co. Zweite KG
12163,1430,Bowling for Columbine,Dog Eat Dog Films
12164,1430,Bowling for Columbine,Iconolatry Productions Inc.
12165,1430,Bowling for Columbine,Salter Street Films International
12166,1430,Bowling for Columbine,United Broadcasting Inc.
12167,259943,Coming Home,LeVision Pictures
12168,10014,A Nightmare on Elm Street Part 2: Freddy's Revenge,New Line Cinema
12169,10014,A Nightmare on Elm Street Part 2: Freddy's Revenge,Smart Egg Pictures
12170,11257,A Room with a View,Goldcrest Films International
12171,11257,A Room with a View,National Film Finance Corporation (NFFC)
12172,11257,A Room with a View,Curzon Film Distributors
12173,158015,The Purge,Universal Pictures
12174,158015,The Purge,Why Not Productions
12175,158015,The Purge,Platinum Dunes
12176,158015,The Purge,Blumhouse Productions
12177,158015,The Purge,20th Century Fox Russia
12178,82507,Sinister,Alliance Films
12179,82507,Sinister,Blumhouse Productions
12180,82507,Sinister,IM Global
12181,82507,Sinister,Automatik Entertainment
12182,82507,Sinister,Possessed Pictures
12183,261,Cat on a Hot Tin Roof,Avon Production
12184,261,Cat on a Hot Tin Roof,Metro-Goldwyn-Mayer (MGM)
12185,1685,Beneath the Planet of the Apes,Twentieth Century Fox Film Corporation
12186,1685,Beneath the Planet of the Apes,APJAC Productions
12187,20737,Air Bud,Walt Disney Pictures
12188,10991,Pokémon: Spell of the Unknown,TV Tokyo
12189,10991,Pokémon: Spell of the Unknown,4 Kids Entertainment
12190,10991,Pokémon: Spell of the Unknown,Nintendo
12191,10991,Pokémon: Spell of the Unknown,Pikachu Project
12192,10991,Pokémon: Spell of the Unknown,Oriental Light and Magic (OLM)
12193,10991,Pokémon: Spell of the Unknown,Kids' WB
12194,10991,Pokémon: Spell of the Unknown,Pikachu Project 2001
12195,10991,Pokémon: Spell of the Unknown,Shoakuken
12196,10225,Friday the 13th Part VI: Jason Lives,Paramount Pictures
12197,826,The Bridge on the River Kwai,Columbia Pictures Corporation
12198,826,The Bridge on the River Kwai,Horizon Pictures (II)
12199,34086,Spaced Invaders,Touchstone Pictures
12200,34086,Spaced Invaders,Silver Screen Partners IV
12201,5854,Family Plot,Universal Pictures
12202,284,The Apartment,United Artists
12203,284,The Apartment,The Mirisch Company
12204,10285,Jason Goes to Hell: The Final Friday,New Line Cinema
12205,10285,Jason Goes to Hell: The Final Friday,Sean S. Cunningham Films
12206,5780,Torn Curtain,Universal Pictures
12207,292,Dave Chappelle's Block Party,Yari Film Group
12208,223485,Slow West,The New Zealand Film Commission
12209,223485,Slow West,Film4
12210,223485,Slow West,See Saw Films
12211,223485,Slow West,A24
12212,223485,Slow West,DMC Films
12213,29463,Krush Groove,Warner Bros.
12214,29463,Krush Groove,Visual Eyes Productions
12215,29463,Krush Groove,Film Development Fund
12216,29463,Krush Groove,Crystalite Productions
12217,18065,Next Day Air,Melee Entertainment
12218,18065,Next Day Air,Next Day Air Productions
12219,18065,Next Day Air,Secret Society Films
12220,22013,Elmer Gantry,United Artists
12221,821,Judgment at Nuremberg,United Artists
12222,821,Judgment at Nuremberg,Roxlom Films
12223,53862,Trippin',Beacon Communications
12224,3089,Red River,United Artists
12225,3089,Red River,Monterey Productions
12226,3089,Red River,Charles K. Feldman Group
12227,132344,Before Midnight,Castle Rock Entertainment
12228,132344,Before Midnight,Detour Filmproduction
12229,132344,Before Midnight,Faliro House Productions
12230,132344,Before Midnight,Venture Forth
12231,15582,Teen Wolf Too,Atlantic Entertainment Group
12232,15158,Phantasm II,Universal Pictures
12233,15158,Phantasm II,Spacegate Productions
12234,15158,Phantasm II,Starway International Inc.
12235,7509,Water,David Hamilton Productions
12236,7509,Water,Echo Lake Productions
12237,7509,Water,Flagship International
12238,7509,Water,Noble Nomad Pictures
12239,10557,East Is East,BBC
12240,10557,East Is East,Assassin Films
12241,10557,East Is East,Film4
12242,23531,Whipped,Hi-Rez Films
12243,28005,Kama Sutra - A Tale of Love,Mirabai Films
12244,28005,Kama Sutra - A Tale of Love,NDF International
12245,40247,Please Give,Sony Pictures Classics
12246,40247,Please Give,Likely Story
12247,40247,Please Give,Feelin' Guilty
12248,252,Willy Wonka & the Chocolate Factory,Paramount Pictures
12249,252,Willy Wonka & the Chocolate Factory,David L. Wolper Productions
12250,24126,Warlock: The Armageddon,Tapestry Films
12251,24126,Warlock: The Armageddon,Trimark Pictures
12252,13982,8 Heads in a Duffel Bag,Orion Pictures
12253,13982,8 Heads in a Duffel Bag,Brad Krevoy & Steve Stabler production
12254,16642,Days of Heaven,Paramount Pictures
12255,18892,Jawbreaker,TriStar Pictures
12256,18892,Jawbreaker,Crossroads Films
12257,18892,Jawbreaker,Kramer-Tornell Productions
12258,549,Basquiat,Miramax
12259,549,Basquiat,Eleventh Street Production
12260,549,Basquiat,Jon Kilik
12261,121986,Frances Ha,Scott Rudin Productions
12262,121986,Frances Ha,RT Features
12263,121986,Frances Ha,Pine District Pictures
12264,868,Tsotsi,Movieworld Productions
12265,868,Tsotsi,Industrial Development Corporation of South Africa
12266,868,Tsotsi,UK Film & TV Production Company
12267,868,Tsotsi,National Film & Video Foundation of South Africa
12268,10683,Happiness,Killer Films
12269,10683,Happiness,Good Machine
12270,17995,DysFunktional Family,Brad Grey Pictures
12271,246403,Tusk,Phase 4 Films
12272,246403,Tusk,Demarest Films
12273,246403,Tusk,SModcast Pictures
12274,246403,Tusk,A24
12275,670,Oldboy,Egg Films
12276,670,Oldboy,Show East
12277,35691,Letters to God,Mercy Creek Entretainment
12278,49010,Hobo with a Shotgun,Rhombus Media
12279,49010,Hobo with a Shotgun,Yer Dead Productions
12280,49010,Hobo with a Shotgun,Telefilm Canada
12281,49010,Hobo with a Shotgun,Whizbang Films
12282,11229,Freeway,The Kushner-Locke Company
12283,11229,Freeway,August Entertainment
12284,11229,Freeway,Multicom entertainment
12285,24469,Fish Tank,BBC Films
12286,24469,Fish Tank,Kasander Film Company
12287,24469,Fish Tank,ContentFilm
12288,24469,Fish Tank,UK Film Council
12289,82533,Damsels in Distress,Westerly Films
12290,50942,Creature,MGM Television
12291,50942,Creature,Trilogy Entertainment Group
12292,50942,Creature,Hallmark Entertainment
12293,84174,Bachelorette,Gary Sanchez Productions
12294,84174,Bachelorette,BCDF Pictures
12295,34099,Brave New Girl,Lions Gate Television
12296,34099,Brave New Girl,Park Lane Productions
12297,79940,Tim and Eric's Billion Dollar Movie,2929 Productions
12298,79940,Tim and Eric's Billion Dollar Movie,Gary Sanchez Productions
12299,79940,Tim and Eric's Billion Dollar Movie,Funny or Die
12300,342,Summer Storm,Claussen + Wöbke Filmproduktion GmbH
12301,38033,Chain Letter,Tiger Tail Entertainment
12302,38033,Chain Letter,Deon Taylor Enterprises
12303,100975,Just Looking,Sweetland Films
12304,100975,Just Looking,Camellia Productions
12305,38541,The Divide,Instinctive Film
12306,38541,The Divide,Manitoba Film and Video Production Tax Credit
12307,38541,The Divide,Preferred Content
12308,38541,The Divide,Julijette
12309,38541,The Divide,Ink Connection
12310,38541,The Divide,BR Group
12311,38541,The Divide,Manitoba Film & Music
12312,234212,Demonic,Icon Entertainment International
12313,234212,Demonic,Dimension Films
12314,234212,Demonic,First Point Entertainment
12315,234212,Demonic,IM Global
12316,27404,My Big Fat Independent Movie,Film Threat DVD
12317,27404,My Big Fat Independent Movie,Aloha Pictures
12318,71866,Tanner Hall,Tax Credit Finance
12319,192210,Open Road,Society Entertainment
12320,192210,Open Road,BB Film Productions
12321,192210,Open Road,Marcio Garcia Producoes
12322,180296,They Came Together,Lionsgate
12323,157058,30 Nights of Paranormal Activity With the Devil Inside the Girl With the Dragon Tattoo,Silver Nitrate Films
12324,157058,30 Nights of Paranormal Activity With the Devil Inside the Girl With the Dragon Tattoo,Silver Nitrate Pictures
12325,26039,Point Blank,Metro-Goldwyn-Mayer (MGM)
12326,26039,Point Blank,Winkler Films
12327,79587,Four Single Fathers,Indiana Production Company
12328,176077,Enter the Dangerous Mind,Cimarron Productions
12329,176077,Enter the Dangerous Mind,Vedette Finance
12330,260947,Something Wicked,Merchant Films
12331,342502,AWOL-72,Triumphant Entertainment
12332,43213,Chicago Overcoat,Chicago Overcoat Productions
12333,43213,Chicago Overcoat,Beverly Ridge Pictures
12334,44594,Barry Munday,Prospect Pictures
12335,44594,Barry Munday,Corner Store Entertainment
12336,44594,Barry Munday,Far Hills Pictures
12337,44594,Barry Munday,Stick 'N' Stone Productions
12338,666,Central Station,MACT Productions
12339,666,Central Station,Videofilms
12340,666,Central Station,Riofilm
12341,248,Pocketful of Miracles,Franton Production
12342,325173,Close Range,Bleiberg Entertainment
12343,325173,Close Range,Compound B
12344,325173,Close Range,Underdogg Entertainment
12345,325173,Close Range,Entropy
12346,351043,Amnesiac,Infra-Red Pictures
12347,43942,Freakonomics,Chad Troutwine Films
12348,43942,Freakonomics,Green Film Company
12349,43942,Freakonomics,Human Worldwide
12350,43942,Freakonomics,Loki Films
12351,10226,High Tension,Alexandre Films
12352,10226,High Tension,EuropaCorp
12353,66942,Griff the Invisible,Screen Australia
12354,356483,Unnatural,August Heart Entertainment
12355,10476,Hustle & Flow,MTV Films
12356,239,Some Like It Hot,The Mirisch Corporation
12357,239,Some Like It Hot,Ashton Productions
12358,10281,Friday the 13th Part VII: The New Blood,Paramount Pictures
12359,630,The Wizard of Oz,Loew's Incorporated
12360,3034,Young Frankenstein,Twentieth Century Fox Film Corporation
12361,3034,Young Frankenstein,Crossbow Productions
12362,3034,Young Frankenstein,Gruskoff/Venture Films
12363,3034,Young Frankenstein,Jouer Limited
12364,13025,Diary of the Dead,Artfire Films
12365,55306,Ulee's Gold,Clinica Estetico
12366,55306,Ulee's Gold,Nunez-Gowan
12367,17264,The Black Stallion,United Artists
12368,16016,Journey to Saturn,Nordisk Film
12369,16016,Journey to Saturn,A. Film
12370,16016,Journey to Saturn,ntc
12371,15875,Donovan's Reef,Paramount Pictures
12372,43306,A Guy Named Joe,Metro-Goldwyn-Mayer (MGM)
12373,11072,Blazing Saddles,Crossbow Productions
12374,11072,Blazing Saddles,Warner Bros.
12375,9730,Friday the 13th: The Final Chapter,Paramount Pictures
12376,9730,Friday the 13th: The Final Chapter,"Friday Four, Inc."
12377,209274,Ida,Danish Film Institute
12378,209274,Ida,Portobello Pictures
12379,209274,Ida,Eurimages
12380,209274,Ida,Canal+ Polska
12381,209274,Ida,Opus Film
12382,209274,Ida,Polski Instytut Sztuki Filmowej
12383,209274,Ida,Phoenix Film Investments
12384,209274,Ida,City of Lodz
12385,209274,Ida,Phoenix Film Poland
12386,26371,Maurice,Merchant Ivory Productions
12387,26371,Maurice,Film Four International
12388,14137,Beer League,Identity Films
12389,14137,Beer League,CKRush Entertainment
12390,14139,Timecrimes,Arsénico Producciones
12391,14139,Timecrimes,Zip Films
12392,14139,Timecrimes,Fine Productions
12393,14139,Timecrimes,Karbo Vantas Entertainment
12394,8875,Timber Falls,Ascendant Pictures
12395,8875,Timber Falls,A-Mark Entertainment
12396,8875,Timber Falls,Film Tiger
12397,8875,Timber Falls,Rifkin-Eberts
12398,872,Singin' in the Rain,Metro-Goldwyn-Mayer (MGM)
12399,139038,A Haunted House,Endgame Entertainment
12400,139038,A Haunted House,Wayans Bros. Entertainment
12401,139038,A Haunted House,IM Global
12402,139038,A Haunted House,Open Road Films
12403,9591,That Thing You Do!,Twentieth Century Fox Film Corporation
12404,9591,That Thing You Do!,Clinica Estetico
12405,9591,That Thing You Do!,Clavius Base
12406,10676,Halloween III: Season of the Witch,Universal Pictures
12407,1687,Escape from the Planet of the Apes,Twentieth Century Fox Film Corporation
12408,1687,Escape from the Planet of the Apes,APJAC Productions
12409,24748,Hud,Paramount Pictures
12410,181330,Kevin Hart: Let Me Explain,Hartbeat Productions
12411,468,My Own Private Idaho,Fine Line Features
12412,401,Garden State,Fox Searchlight Pictures
12413,401,Garden State,Double Feature Films
12414,401,Garden State,Jersey Films
12415,401,Garden State,Camelot Pictures
12416,401,Garden State,Large's Ark Productions
12417,76,Before Sunrise,Detour Film Production
12418,50538,Evil Words,Go Films
12419,25636,Jesus' Son,Evenstar Films
12420,21074,Brick Lane,Ingenious Film Partners
12421,21074,Brick Lane,Ruby Films
12422,21074,Brick Lane,Film4
12423,84329,Robot & Frank,Samuel Goldwyn Films
12424,84329,Robot & Frank,Stage 6 Films
12425,84329,Robot & Frank,Park Pictures
12426,84329,Robot & Frank,TBB
12427,84329,Robot & Frank,Dog Run Pictures
12428,84329,Robot & Frank,White Hat
12429,20,My Life Without Me,El Deseo
12430,20,My Life Without Me,Milestone Productions
12431,157386,The Spectacular Now,21 Laps Entertainment
12432,157386,The Spectacular Now,Andrew Lauren Productions (ALP)
12433,157386,The Spectacular Now,Global Produce
12434,157386,The Spectacular Now,A24
12435,13007,Religulous,Lions Gate Films
12436,46849,Eye of the Dolphin,Gold/Miller Productions
12437,46849,Eye of the Dolphin,120dB Films
12438,46849,Eye of the Dolphin,Paradise Productions
12439,46849,Eye of the Dolphin,Quantum Entertainment
12440,46849,Eye of the Dolphin,MovieBank
12441,46849,Eye of the Dolphin,Galaxy Productions
12442,17334,The Other End of the Line,Adlabs Films Ltd.
12443,17334,The Other End of the Line,Metro-Goldwyn-Mayer Pictures
12444,17334,The Other End of the Line,Hyde Park Entertainment
12445,17334,The Other End of the Line,Brass Hat Films
12446,1698,Anatomy,Claussen + Wöbke Filmproduktion GmbH
12447,20764,Sleep Dealer,Likely Story
12448,45132,Super,This Is That Productions
12449,45132,Super,Ambush Entertainment
12450,45132,Super,Crimson Bolt
12451,254472,Stung,Rat Pack Filmproduktion
12452,254472,Stung,XYZ Films
12453,332285,Antibirth,Hideaway Pictures
12454,332285,Antibirth,Traverse Media
12455,332285,Antibirth,Culmination Productions
12456,49471,Get on the Bus,Columbia Pictures
12457,49471,Get on the Bus,40 Acres & A Mule Filmworks
12458,13569,Thr3e,MovieRoom Productions
12459,7512,Idiocracy,Twentieth Century Fox Film Corporation
12460,7512,Idiocracy,Ternion Pictures
12461,356216,The Rise of the Krays,Carnaby International
12462,356216,The Rise of the Krays,Saracen Films
12463,356216,The Rise of the Krays,Torn Pictures
12464,11798,This Is England,EM Media
12465,11798,This Is England,UK Film Council
